taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
1420031,"Haplothrips graminis Hood, 1912",1420031,"Haplothrips graminis Hood, 1912",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Phlaeothripidae,4386,Haplothrips,1420011,Haplothrips graminis,1420031,NE
1366056,"Signiphora thoreauini Girault, 1916",1366056,"Signiphora thoreauini Girault, 1916",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Signiphoridae,5516,Signiphora,1366048,Signiphora thoreauini,1366056,NE
2705565,Paspalum dilatatum Poir.,2705565,Paspalum dilatatum Poir.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Paspalum,2705540,Paspalum dilatatum,2705565,NE
4301040,"Pyroderces rileyi ",4529735,"Anatrachyntis rileyi ",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Cosmopterigidae,8839,Anatrachyntis,1842803,Anatrachyntis rileyi,4529735,NE
6887808,"Stratiolaelaps scimitus ",6887808,"Stratiolaelaps scimitus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Mesostigmata,1109,Laelapidae,2832,Stratiolaelaps,4406659,Stratiolaelaps scimitus,6887808,NE
5341754,Nicandra physalodes  Gaertn.,5341754,Nicandra physalodes  Gaertn.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Nicandra,2928854,Nicandra physalodes,5341754,NE
5048768,"Brunneria borealis Scudder, 1896",5048768,"Brunneria borealis Scudder, 1896",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Mantodea,788,Coptopterygidae,9799092,Brunneria,1405824,Brunneria borealis,5048768,NE
2979331,Acacia aneura F.Muell. ex Benth.,2979331,Acacia aneura F.Muell. ex Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Acacia,2978223,Acacia aneura,2979331,LC
5068072,"Pygophora respondens ",5068072,"Pygophora respondens ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Muscidae,5564,Pygophora,1524126,Pygophora respondens,5068072,NE
1887087,"Synclita obliteralis Walker, 1859",1887087,"Synclita obliteralis Walker, 1859",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Crambidae,8841,Synclita,1887078,Synclita obliteralis,1887087,NE
5384401,Amaranthus spinosus L.,5384401,Amaranthus spinosus L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Amaranthus,3085074,Amaranthus spinosus,5384401,NE
1399382,"Oligosita hilaris ",1399382,"Oligosita hilaris ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Trichogrammatidae,7711,Oligosita,9447888,Oligosita hilaris,1399382,NE
1032764,"Colpocephalum turbinatum Denny, 1842",1032764,"Colpocephalum turbinatum Denny, 1842",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Psocodea,7612838,Colpocephalidae,11375877,Colpocephalum,1032760,Colpocephalum turbinatum,1032764,NE
4062365,Euploca procumbens  Diane & Hilger,4062365,Euploca procumbens  Diane & Hilger,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Heliotropiaceae,4930387,Euploca,7917854,Euploca procumbens,4062365,LC
2075301,"Dysaphis foeniculus ",2075301,"Dysaphis foeniculus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Dysaphis,2075173,Dysaphis foeniculus,2075301,NE
1041350,"Acrotona dilutipennis ",1041350,"Acrotona dilutipennis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Staphylinidae,7854,Acrotona,1041320,Acrotona dilutipennis,1041350,NE
7719696,"Froggattiella penicillata ",7719696,"Froggattiella penicillata ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Diaspididae,4521,Froggattiella,2084015,Froggattiella penicillata,7719696,NE
1920621,"Abaeis nicippe ",1920621,"Abaeis nicippe ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pieridae,5481,Abaeis,8213918,Abaeis nicippe,1920621,LC
2091992,"Pulvinaria psidii Maskell, 1893",2091992,"Pulvinaria psidii Maskell, 1893",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Coccidae,6963,Pulvinaria,2091776,Pulvinaria psidii,2091992,NE
1587067,"Tethina albula ",1587067,"Tethina albula ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Canacidae,7287,Tethina,1587005,Tethina albula,1587067,NE
9413254,Decalobanthus peltatus  A.R.Simões & Staples,9413254,Decalobanthus peltatus  A.R.Simões & Staples,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Convolvulaceae,2389,Decalobanthus,7324437,Decalobanthus peltatus,9413254,NE
1045442,"Ananca sinensis Gemminger, 1870",1045442,"Ananca sinensis Gemminger, 1870",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Oedemeridae,4749,Ananca,1045441,Ananca sinensis,1045442,NE
1606073,"Chrysotus crosbyi Van Duzee, 1924",1606073,"Chrysotus crosbyi Van Duzee, 1924",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Dolichopodidae,7305,Chrysotus,1605868,Chrysotus crosbyi,1606073,NE
5421025,Ludwigia palustris  Elliott,5421025,Ludwigia palustris  Elliott,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Ludwigia,3189286,Ludwigia palustris,5421025,LC
11201003,"Dicranomyia perkinsi ",1515761,"Libnotes perkinsi ",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Limoniidae,5580,Libnotes,1515651,Libnotes perkinsi,1515761,NE
10470364,"Lyctus brunneus ",10470364,"Lyctus brunneus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Bostrichidae,7773,Lyctus,1095727,Lyctus brunneus,10470364,NE
1265720,"Acrophasmus immigrans ",1265720,"Acrophasmus immigrans ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Braconidae,6910,Acrophasmus,1265706,Acrophasmus immigrans,1265720,NE
9862451,"Xyleborinus andrewesi  Blandford, 1896",5020915,"Xyleborus andrewesi Blandford, 1896",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Curculionidae,4239,Xyleborus,1232636,Xyleborus andrewesi,5020915,NE
6448453,"Clytus pilosus ",4458821,"Vadonia unipunctata ",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cerambycidae,5602,Vadonia,1142400,Vadonia unipunctata,4458821,NE
5938224,Fuchsia magellanica Lam.,5938224,Fuchsia magellanica Lam.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Fuchsia,5938221,Fuchsia magellanica,5938224,NE
5303420,Callisia repens  L.,5303420,Callisia repens  L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Commelinales,553,Commelinaceae,2763195,Callisia,2763692,Callisia repens,5303420,NE
8048896,"Trypoxylon bicolor F.Smith, 1856",8048896,"Trypoxylon bicolor F.Smith, 1856",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Trypoxylon,4298296,Trypoxylon bicolor,8048896,NE
1420680,"Frankliniella schultzei ",1420680,"Frankliniella schultzei ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Thripidae,4387,Frankliniella,1420648,Frankliniella schultzei,1420680,NE
3172223,Dopatrium junceum  Buch.-Ham. ex Benth.,3172223,Dopatrium junceum  Buch.-Ham. ex Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Dopatrium,3172222,Dopatrium junceum,3172223,LC
2090121,"Dactylopius opuntiae ",2090121,"Dactylopius opuntiae ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Dactylopiidae,4520,Dactylopius,2082235,Dactylopius opuntiae,2090121,NE
1362991,"Dirhinus himalayanus Westwood, 1836",1362991,"Dirhinus himalayanus Westwood, 1836",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Chalcididae,9439,Dirhinus,1363490,Dirhinus himalayanus,1362991,NE
1380338,"Homalopoda cristata Howard, 1894",1380338,"Homalopoda cristata Howard, 1894",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Encyrtidae,9440,Homalopoda,1380337,Homalopoda cristata,1380338,NE
11266544,"Hypocryphalus mangiferae Stebbing, 1914",1212279,"Cryphalus robustus Eichhoff, 1872",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Curculionidae,4239,Cryphalus,1212051,Cryphalus robustus,1212279,NE
2705924,Axonopus compressus  P.Beauv.,2705924,Axonopus compressus  P.Beauv.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Axonopus,2705922,Axonopus compressus,2705924,LC
4108550,Megathyrsus maximus  B.K.Simon & S.W.L.Jacobs,4108550,Megathyrsus maximus  B.K.Simon & S.W.L.Jacobs,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Megathyrsus,6431475,Megathyrsus maximus,4108550,NE
1397070,"Callocleonymus swezeyi ",1397070,"Callocleonymus swezeyi ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Pteromalidae,9447,Callocleonymus,1397069,Callocleonymus swezeyi,1397070,NE
3088488,Tagetes erecta L.,3088488,Tagetes erecta L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Tagetes,3088468,Tagetes erecta,3088488,NE
1783658,"Leucocosmia nonagrica ",9502395,"Athetis nonagrica ",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Athetis,1787107,Athetis nonagrica,9502395,NE
1171601,"Cylas formicarius ",1171601,"Cylas formicarius ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Brentidae,4238,Cylas,1171596,Cylas formicarius,1171601,NE
6369819,Sambucus canadensis L.,6369819,Sambucus canadensis L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Viburnaceae,4924416,Sambucus,2888721,Sambucus canadensis,6369819,NE
5155638,"Graminella sonora ",5155638,"Graminella sonora ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Cicadellidae,9647,Graminella,10767039,Graminella sonora,5155638,NE
1420677,"Frankliniella hemerocallis J.C.Crawford, 1948",1420677,"Frankliniella hemerocallis J.C.Crawford, 1948",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Thripidae,4387,Frankliniella,1420648,Frankliniella hemerocallis,1420677,NE
1336177,"Megachile diligens Smith, 1879",1336177,"Megachile diligens Smith, 1879",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Megachilidae,7911,Megachile,1335011,Megachile diligens,1336177,NE
1388541,"Quadrastichus erythrinae Kim, 2004",1388541,"Quadrastichus erythrinae Kim, 2004",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eulophidae,5505,Quadrastichus,1388467,Quadrastichus erythrinae,1388541,NE
7628188,"Ategumia ebulealis ",7628188,"Ategumia ebulealis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Crambidae,8841,Ategumia,1878661,Ategumia ebulealis,7628188,NE
2792457,Polystachya concreta  Garay & H.R.Sweet,2792457,Polystachya concreta  Garay & H.R.Sweet,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Polystachya,2791998,Polystachya concreta,2792457,NE
2031856,"Protalebrella brasiliensis ",2031856,"Protalebrella brasiliensis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Cicadellidae,9647,Protalebrella,2031843,Protalebrella brasiliensis,2031856,NE
10069196,Severe acute respiratory syndrome-related coronavirus,10069196,Severe acute respiratory syndrome-related coronavirus,1,SPECIES,ACCEPTED,Viruses,8,Pisuviricota,10895884,Pisoniviricetes,10778666,Nidovirales,738,Coronaviridae,7757,Betacoronavirus,10312030,Severe acute respiratory syndrome-related coronavirus,10069196,
2105515,"Chrysoperla externa ",2105515,"Chrysoperla externa ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Neuroptera,1501,Chrysopidae,9265,Chrysoperla,2105310,Chrysoperla externa,2105515,NE
3141365,Baltimora recta L.,3141365,Baltimora recta L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Baltimora,3141359,Baltimora recta,3141365,NE
2122263,"Arrhopalites benitus ",2122263,"Arrhopalites benitus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Collembola,10713444,Symphypleona,10730025,Arrhopalitidae,7220,Arrhopalites,2122170,Arrhopalites benitus,2122263,NE
2927189,Mentha pulegium L.,2927189,Mentha pulegium L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Mentha,2927173,Mentha pulegium,2927189,LC
2952236,Lablab purpureus  Sweet,2952236,Lablab purpureus  Sweet,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lablab,2952235,Lablab purpureus,2952236,NE
3115857,Logfia gallica  Coss. & Germ.,11665063,Logfia gallica  Dumort.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Logfia,3088915,Logfia gallica,11665063,NE
8583926,"Anolis equestris Merrem, 1820",8583926,"Anolis equestris Merrem, 1820",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Squamata,11592253,,,Dactyloidae,8345926,Anolis,8782549,Anolis equestris,8583926,LC
2075983,"Eriosoma lanigerum ",2075983,"Eriosoma lanigerum ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Eriosoma,2075982,Eriosoma lanigerum,2075983,NE
1365373,"Encarsia nigricephala Dozier, 1937",1365373,"Encarsia nigricephala Dozier, 1937",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Aphelinidae,5503,Encarsia,1365255,Encarsia nigricephala,1365373,NE
1465924,"Euvespivora decipiens ",1465924,"Euvespivora decipiens ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Tachinidae,6918,Euvespivora,1465923,Euvespivora decipiens,1465924,NE
1461948,"Phasioormia pallida Townsend, 1933",1461948,"Phasioormia pallida Townsend, 1933",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Tachinidae,6918,Phasioormia,1461947,Phasioormia pallida,1461948,NE
1280083,"Trathala flavoorbitalis ",1280083,"Trathala flavoorbitalis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Ichneumonidae,3512,Trathala,1280060,Trathala flavoorbitalis,1280083,NE
2128373,"Dactyloscirus inermis ",2128373,"Dactyloscirus inermis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Cunaxidae,2819,Dactyloscirus,7800764,Dactyloscirus inermis,2128373,NE
1037692,"Tachys atomus Blackburn, 1878",1037692,"Tachys atomus Blackburn, 1878",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Tachys,8186901,Tachys atomus,1037692,NE
1043870,"Oryzaephilus mercator ",1043870,"Oryzaephilus mercator ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Silvanidae,7850,Oryzaephilus,1043869,Oryzaephilus mercator,1043870,NE
4990193,"Coccinella septempunctata brucki Mulsant, 1866",4990193,"Coccinella septempunctata brucki Mulsant, 1866",1,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Coccinellidae,7782,Coccinella,1043502,Coccinella septempunctata,4990191,
7291543,Rumex crispus var. crispus,7291543,Rumex crispus var. crispus,1,VARIETY,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Rumex,2888942,Rumex crispus,8195144,
5890402,"Angiostrongylus cantonensis ",5890402,"Angiostrongylus cantonensis ",1,SPECIES,ACCEPTED,Animalia,1,Nematoda,5967481,Chromadorea,11133537,Rhabditida,440,Metastrongylidae,6469,Angiostrongylus,5430007,Angiostrongylus cantonensis,5890402,NE
1092958,"Dichotomius carolinus ",1092958,"Dichotomius carolinus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Scarabaeidae,5840,Dichotomius,1092917,Dichotomius carolinus,1092958,NE
7870131,"Minutaleyrodes minuta ",7870131,"Minutaleyrodes minuta ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aleyrodidae,4304,Minutaleyrodes,6130406,Minutaleyrodes minuta,7870131,NE
2008790,"Gallobelgicus saevus Bergroth, 1913",2008790,"Gallobelgicus saevus Bergroth, 1913",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Reduviidae,4324,Gallobelgicus,2008789,Gallobelgicus saevus,2008790,NE
2077950,"Wahlgreniella nervata ",2077950,"Wahlgreniella nervata ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Wahlgreniella,2077939,Wahlgreniella nervata,2077950,NE
1611456,"Lonchoptera bifurcata ",1611456,"Lonchoptera bifurcata ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Lonchopteridae,5560,Lonchoptera,1611414,Lonchoptera bifurcata,1611456,NE
1420151,"Macrophthalmothrips argus ",1420151,"Macrophthalmothrips argus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Phlaeothripidae,4386,Macrophthalmothrips,1420149,Macrophthalmothrips argus,1420151,NE
2007333,"Neotermes connexus Snyder, 1922",2007333,"Neotermes connexus Snyder, 1922",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Blattodea,800,Kalotermitidae,4353,Neotermes,2007329,Neotermes connexus,2007333,NE
2268636,"Synthecium megathecum Billard, 1924",2268636,"Synthecium megathecum Billard, 1924",1,SPECIES,ACCEPTED,Animalia,1,Cnidaria,43,Hydrozoa,205,Leptothecata,712,Syntheciidae,3361,Synthecium,2268629,Synthecium megathecum,2268636,NE
7362921,"Opeas hannense ",7362921,"Opeas hannense ",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Stylommatophora,1456,Achatinidae,2630,Opeas,2294134,Opeas hannense,7362921,NE
2012142,"Dialeurodes kirkaldyi ",2012142,"Dialeurodes kirkaldyi ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aleyrodidae,4304,Dialeurodes,2012140,Dialeurodes kirkaldyi,2012142,NE
2008690,"Sinea rileyi Montandon, 1893",2008690,"Sinea rileyi Montandon, 1893",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Reduviidae,4324,Sinea,2008682,Sinea rileyi,2008690,NE
4995145,"Cyclocephala pasadenae ",4995145,"Cyclocephala pasadenae ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Scarabaeidae,5840,Cyclocephala,8329673,Cyclocephala pasadenae,4995145,NE
3176225,Eucalyptus goniocalyx F.Muell. ex Miq.,3176225,Eucalyptus goniocalyx F.Muell. ex Miq.,1,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Eucalyptus,7493935,Eucalyptus goniocalyx,3176225,VU
1046849,"Omonadus floralis ",1046849,"Omonadus floralis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Anthicidae,7771,Omonadus,1046842,Omonadus floralis,1046849,NE
2650296,Cyathea cooperi  Domin,5274893,Sphaeropteris cooperi  R.M.Tryon,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Cyatheales,7229402,Cyatheaceae,6624,Sphaeropteris,2650270,Sphaeropteris cooperi,5274893,NE
3190653,Ailanthus altissima  Swingle,3190653,Ailanthus altissima  Swingle,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Simaroubaceae,2395,Ailanthus,3190652,Ailanthus altissima,3190653,NE
1095834,"Orphinus fulvipes ",1095834,"Orphinus fulvipes ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Dermestidae,9714,Orphinus,1095833,Orphinus fulvipes,1095834,NE
4800867,"Ethirothrips stenomelas ",4800867,"Ethirothrips stenomelas ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Phlaeothripidae,4386,Ethirothrips,1420838,Ethirothrips stenomelas,4800867,NE
1031680,"Cerobasis annulata ",1031680,"Cerobasis annulata ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Psocodea,7612838,Trogiidae,7946,Cerobasis,1031678,Cerobasis annulata,1031680,NE
6129473,"Aprostocetus formosoanus ",6129473,"Aprostocetus formosoanus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eulophidae,5505,Aprostocetus,1386834,Aprostocetus formosoanus,6129473,NE
5330098,Wolffia globosa  Hartog & Plas,5330098,Wolffia globosa  Hartog & Plas,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Araceae,6979,Wolffia,5330077,Wolffia globosa,5330098,LC
3033378,Ranunculus plebeius R.Br. ex DC.,3033378,Ranunculus plebeius R.Br. ex DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus plebeius,3033378,NE
2121030,"Salina celebensis ",2121030,"Salina celebensis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Collembola,10713444,Entomobryomorpha,11776269,Paronellidae,7099,Salina,2121025,Salina celebensis,2121030,NE
1034219,"Tropisternus salsamentus Fall, 1901",1034219,"Tropisternus salsamentus Fall, 1901",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Hydrophilidae,7830,Tropisternus,1034198,Tropisternus salsamentus,1034219,NE
6135528,"Bimastos parvus ",8941475,"Allolobophora parva Eisen, 1874",1,SPECIES,SYNONYM,Animalia,1,Annelida,42,Clitellata,255,Crassiclitellata,5958860,Lumbricidae,6103,Allolobophora,7995218,Allolobophora parva,8941475,NE
2020889,"Orius tristicolor ",2020889,"Orius tristicolor ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Anthocoridae,7876,Orius,2020888,Orius tristicolor,2020889,NE
4404931,"Menephilus Mulsant, 1854",4404931,"Menephilus Mulsant, 1854",1,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Tenebrionidae,7857,Menephilus,4404931,,,
5192769,"Crucibulum spinosum ",5192769,"Crucibulum spinosum ",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Calyptraeidae,6764,Crucibulum,2301644,Crucibulum spinosum,5192769,NE
2944751,Platymiscium stipulare Benth.,2944751,Platymiscium stipulare Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Platymiscium,2944717,Platymiscium stipulare,2944751,NE
4990564,"Chaetocnema confinis Crotch, 1873",4990564,"Chaetocnema confinis Crotch, 1873",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Chrysomelidae,7780,Chaetocnema,1048170,Chaetocnema confinis,4990564,NE
